,Time,Amount,Transaction Method,Transaction Id,Location,Type of Card,Bank,Class
24,-9.729584829818993,0.8949931051901429,-1.1034547271879842,-1.3790200471196672,0.24926995767515667,-1.3078900799085218,0.04858913250118385,0.0
25,35.247984263913736,2.778192519084968,-14.40081815782884,2.4226190136128847,-5.536340793784036,-0.866997915622306,-0.09953709501279077,1.0
26,-9.063120070884581,0.21779607254220296,-0.06922296981500614,3.778869093349616,0.5352386030423641,-1.283781011637169,0.32773747757587907,0.0
27,-9.17945456161049,1.3618425583722378,-1.648705155049273,-1.218254582777786,0.17528405856835044,0.17049418471958647,-0.38643438395960306,0.0
28,-9.507250997023982,0.6493488943069565,-0.7005348617676472,0.6927232609342008,0.4325672601813653,-1.4672936305176816,0.25252546749985705,0.0
29,-9.733791733424056,0.8644236426390779,-1.044840185154771,-1.3727338817859953,0.25215790080417305,-1.0721848933566873,0.23626706601390107,0.0
30,-9.669547285072728,0.731650973686845,-0.7975107871273905,-0.6028627511358055,0.503793422568582,-0.8059800561229549,-0.10339335124318773,0.0
31,-9.671114544178646,0.8247133247995722,-1.0265399810024705,-1.1048458846171343,0.2181068031846228,-1.0651958037295797,0.1357161567565071,0.0
32,-9.58037419014289,0.9300305904873901,-1.0787775259382795,-1.7534387428657903,0.06518358259950845,0.26028050916201473,-0.4835931225960131,0.0
33,-9.583337650804312,0.8836286619928927,-1.1914203025047652,-1.2512653959361095,0.230026396375356,0.6532459705891548,0.9424734704769493,0.0
34,-9.892269849375886,0.9617034758971394,-0.9781770139463747,-2.0972751354059898,-0.05492567135667339,-0.03269043712849352,-0.4307015421895885,0.0
35,-9.769523418077108,0.6741430329979456,-0.626147038635732,-1.6268038192657845,0.08569266063021899,-0.3513500809476655,-0.04028339350816939,0.0
36,-9.409368957476113,0.6234421228319923,-0.6726315410466043,0.9298129527248163,0.4677378880081473,-1.3711600891413904,0.21985089636323144,0.0
37,-9.51439919898186,0.6398063772415911,-0.6362167014566262,0.5996158209607761,0.42904246401532137,-1.527257607623211,0.3409631661097919,0.0
38,35.53594114403508,-4.0579593452639795,-5.171878357931737,-8.939919893933466,-1.8335313933067363,-0.4802646624247558,-0.49048410472828535,1.0
39,-9.945542773848421,0.8705543600216642,-0.6167473268716867,-1.6194265721830778,0.014174582397632286,0.0012323235094277515,0.1161755763352399,0.0
40,-9.279357811538025,1.4967725659202789,-1.879500758618379,-1.6010680496387428,0.015221667995431207,0.7202965019383806,-0.2621693180111957,0.0
41,-9.326501708638993,1.0525153097689826,-1.0633274966838624,0.5367779341770927,-0.1810552093748992,-0.5547045210329489,-0.2853077575735004,0.0
42,3.0507166597855955,-4.316163195328776,2.5640601654800785,-4.5677184188304105,-0.10848470915545494,-0.044994973284021494,-0.6039698453749285,1.0
43,-9.733418851088944,0.9631787933673751,-1.0533866722827478,-1.5054076803496836,0.14624381517145935,-0.21573818226229394,-0.2738514239259447,0.0
44,-9.765452613672979,1.2012002584894064,-1.1600761255242071,-2.2140129207704677,-0.14865210550487634,0.09846976588573775,-0.3559337459509349,0.0
45,-9.320651364572152,0.5805900166484156,-0.5291987840725613,-1.25676807105281,0.6004695269517314,1.4247615814051293,2.209745083066653,0.0
46,-9.961258680840816,1.0403011629671703,-1.1430817626111782,-1.8261393444823752,0.3408133754387176,-0.9847660311060988,0.45140290672676786,0.0
47,-8.831145973083014,1.1081779104743725,-1.18586970070473,1.5285671457703256,0.269826422438585,-0.3007463472409919,-0.003076725425781662,0.0
48,29.61251855888788,-12.540035834351855,5.90230116065075,-5.68502368893644,-0.011192534379318157,-0.4513810351265045,-0.8797420012442743,1.0
49,-9.733225589374822,0.8535427889194274,-0.9568400965937776,-0.9603988237074021,0.39597368048737286,-1.566217612164165,0.29001596361135956,0.0
50,28.572822216292803,-14.162140809464152,8.675752244943585,-4.077391885437676,1.1309771182129114,-1.2801871162578071,-0.2578386926213593,1.0
51,-9.516516984243292,0.955427761966514,-0.9158866293045085,-0.7345662810057499,-0.22119417992594448,0.563488384789455,-0.7853389045082652,0.0
52,-9.61065504106272,0.7587296218853969,-0.8401197576384717,-0.17665281707090147,0.5404985780791464,-1.3520645873435113,0.1454837520902175,0.0
53,-9.317115447202267,0.5824518373479678,-0.47347011748295925,0.45442928475545424,0.2583214711183005,-0.4783387117420614,-0.021186763361327555,0.0
54,-9.513136106852762,0.8867730546028824,-1.0021477700385828,-0.757796552867055,-0.014940028850998181,-0.5855387755409858,-0.2589492209987517,0.0
55,-9.840373332139409,0.9211713203090838,-0.8309042825222757,-1.5650614525912274,0.06997476856152188,0.13940050771945747,-0.12186815156810857,0.0
56,-9.624422329233255,1.0493591068569283,-1.3215341955821682,-1.555990097732451,0.1391510369160358,-0.5395896708266056,0.28157763708046657,0.0
57,-9.696005942581426,0.9392269964788416,-1.0442600356803442,-1.3192509513586925,0.37543635710572415,-1.6106454133661965,0.22809584059391824,0.0
58,-9.579895127404471,0.7333246463811086,-0.7441353935055575,-0.70651994500207,0.5412063849799833,-0.9370595456673897,-0.026816798232375712,0.0
59,-9.688700510431026,0.879218716251654,-0.9372313399923426,-0.8876511214633063,0.46671530418385043,-1.6126991357658689,0.20080258866412842,0.0
60,-9.904160316848074,1.084519553692851,-0.8824453014292212,-2.2415422993622443,-0.23799753910245053,1.8903700167769464,0.4921478350346519,0.0
61,-9.71949917500371,0.8783063467915413,-0.9307684103035887,-1.3703937438069007,0.2531301902506347,-0.9254910714453202,0.0614011768939447,0.0
62,35.31943121121783,0.08708457035238586,3.904891211810844,6.088579244053302,3.525758646465044,4.078256353892141,-0.9710487926091491,1.0
63,-9.910070261082355,0.9278529037618997,-0.9336081822745617,-1.799465992031525,-0.000929086283352734,-0.16011248320811544,-0.578805112843857,0.0
64,-0.5582685832986741,1.108614389324523,3.109008160815423,-0.027628273997929317,0.7791512406421688,-0.02993045764693833,0.03064074371934334,1.0
65,-9.6853783203581,0.897644154937143,-1.1041365719586473,-1.5327243758299371,0.23687041481919427,-0.7974936636967549,0.29074090719826107,0.0
66,-0.2906180512210844,-3.364815278029526,2.0128626013524,-0.042769038965484486,0.4605347318304337,-0.8488854336099637,0.2662410325784762,1.0
67,-9.604760337353376,0.6845149929250163,-0.6806090265971851,-1.4368671576935501,0.19743035453896793,1.6463636268042257,-0.5265543934751542,0.0
68,-9.71037278505077,1.0150209568360817,-1.3855708827594624,-1.8735575588009534,0.18274707584936245,0.49695302355778304,1.0755316071511811,0.0
69,-9.584985166490938,1.115837400935058,-1.2591849278814464,-1.9229121407407843,-0.0727817569041452,-0.27862513791192045,0.67329901155935,0.0
70,-0.3626604099521005,-3.2193811392575764,1.829301964337121,-0.6704397387900565,0.546177848087688,-0.905468122645448,0.07019890399958584,1.0
71,-8.692469466382102,2.295744603587394,-2.7308890123546923,-0.2842282104848591,-0.6547268184477049,-0.8393833716483627,-0.7334955346695218,0.0
72,-8.005119669873414,-0.5689521845439754,1.17360868146213,9.65719433925037,0.5830721562242144,2.3805284132454787,-2.7940254599147427,1.0
73,-7.426873983345702,2.018673341828461,2.792360041552406,10.021699291369726,2.332080661098021,-0.42162340148337457,-4.265225796743042,1.0
74,-0.35233258659047234,-2.4418166659445726,2.5093874783273975,-1.8612811436378458,-0.7128608123607229,0.019400493768732388,1.1493226047005316,1.0
75,-8.80037556600771,-0.12320404501817031,0.4623468966365361,4.838201986856277,0.8084493988922945,-0.7822885820818125,0.4349533140585241,1.0
76,-9.6691766668481,0.8389342654559876,-0.963483629087007,-0.7466147718706333,0.4831964331808884,-1.1650168918037427,0.23961578283967183,0.0
77,-8.269615837996565,-0.6335498558568161,1.1374210723065141,8.740410161762563,0.8864975136305304,-0.5828941585198709,0.47530543226175676,1.0
78,-8.771755526514296,6.026103370371127,1.691135077762132,-1.9863806370583452,3.1217311445394476,-0.3764256319091512,0.4536964312774592,0.0
79,-9.582704457172374,0.8205146367872627,-0.9888151735734872,-1.0271553534755073,0.3317518303650149,-1.0428513792745657,0.052953974191239345,0.0
80,-9.788490688108888,1.111090395667377,-1.2806451134641432,-1.8894649716184757,-0.4558949687310197,-0.5601228213906209,-0.5275436033203885,0.0
81,-9.289019755996243,0.8186787022463927,-0.8268026386493179,0.5946500247903815,0.053984204012529256,-0.4569218074058037,-0.37813102339553867,1.0
82,-9.487934935487809,0.6336187688134893,-0.6124908554568597,0.7840426233864508,0.4281458767153347,-1.509995478729106,0.3282721505565823,0.0
83,-9.289990943292716,1.156086543601446,-0.43819104417749954,-0.43364744349434564,0.4636237398395096,-0.4062963979016457,-0.15310272035614073,0.0
84,-9.830616010844881,0.6846690340471884,-0.6795720791179266,-1.43776520546968,0.1510613840408244,0.05086835184797747,-0.773690194705028,0.0
85,-9.50675861086248,0.8609134447908057,-0.7301206556013796,-0.6793583616948443,0.9134302416981973,-1.9641635770670243,0.08618007777086752,0.0
86,-9.615456334602376,0.970303452172694,-1.0939260685927177,-1.3667404316433835,0.13289783947493397,-0.6875754003461326,-0.19811895789058326,0.0
87,-9.62505847506295,0.7121325855209307,-0.745699506100546,0.5325135033330588,0.4125137138474869,-1.263555383865212,0.25685989119393415,0.0
88,-9.572002130135711,0.8939677584883294,-1.2112576429846065,-1.3278938772400806,0.18773188768236104,0.4945170913191705,0.7750429832912972,0.0
89,-9.571088300164252,0.8982716524971736,-0.9287798748840147,-1.0379594570604769,0.8325165334788911,-1.2881733018362327,0.4036179861904551,0.0
90,-9.740810762077848,0.8599072612812566,-0.8972915654312602,-1.0118188165733484,0.4362607820936498,-1.3437121081390653,0.3403569181701723,0.0
91,-9.752071178460033,0.8924535903316617,-1.0122404612125053,-1.328590805088012,0.3253147940615637,-1.5967286532615963,0.3346032397483837,0.0
92,-9.794090753323365,1.1594552079126992,-0.96288098707274,-1.6890632420730949,-0.06545128008769427,-0.6133483209499704,-0.1556016080019405,0.0
93,-9.589982518404227,0.7911919420265406,-0.7961804637737441,-0.22042982115129062,0.6331195301588376,-1.3621544937733863,0.07743268128644967,0.0
94,-9.68632180359226,0.9530004627703001,-1.2098518533138762,-1.3119407306625135,0.3493952987217484,-0.9762568142841307,0.5377823611343183,0.0
95,-9.408869013388616,0.6125170088816894,-0.5389965898638587,0.5378856507140928,0.886563565154541,-0.9945494768157338,-0.007035291343763569,0.0
96,-9.897391036660927,1.0329954170193025,-1.2547581460513482,-1.5921353861077305,0.3093707804621867,-0.9000878314002001,0.49772170897266443,0.0
97,-9.620983616481421,0.8810115124494293,-0.964666307989238,-0.8670726778622624,0.45147798235004505,-1.6094774205548288,0.11964682024813832,0.0
98,9.954522286834212,-4.984254419036876,3.8085976591312556,6.284443990249822,-0.9976612804494164,2.1732396201016297,-0.36625602411592717,1.0
99,-9.686854042451387,0.8589595328165517,-0.9831245493299009,-0.7069288615839778,0.4658641824015431,-1.5426535394600702,0.10397627477563429,0.0
100,6.931700147952146,-2.3964123370081847,2.0818892801300932,-3.2738139374246082,-1.6009769643980585,1.2994160226774711,-0.32141924064127314,1.0
101,-9.68090498615398,0.8631626682531165,-0.9477408764625009,-0.9255420205588593,0.427639491005143,-1.6330690606665723,0.21712774715991678,0.0
102,-9.429723873785115,1.6126055065837301,-1.9714452288604518,-1.79450508769701,0.06123722728447674,-0.3072150997560519,-0.3978377892061054,0.0
103,-9.553422960756704,0.5931570907734239,-0.5524562451144654,-0.24303322732857208,0.698094314819528,-1.1035613499982486,0.28606767246486653,0.0
104,15.328177281789063,-7.396374384914631,3.3127566467662644,-3.5369630253405013,-0.02389904995028445,2.428385596138784,-3.717612207597,1.0
105,-9.734872935848234,1.0528753938669408,-1.1476909925840963,-1.9055924209451018,0.018268220049200236,0.30659552174936067,-0.25438953027843236,0.0
106,-9.160692204416538,0.9668855584548842,-0.6885556512457365,0.033968312858787555,0.23969779388025989,0.295170232513024,-0.2799226348813322,0.0
107,-9.628688518950469,0.6555669483227754,-0.7556828460109488,-1.573733287230459,0.07470003406293922,1.304987545664296,1.309828850260194,1.0
108,-9.472267220628144,0.6310224102577803,-0.7032837215117234,0.6794878255667922,0.3847862046016903,-1.4864941542465868,0.29059138510840127,0.0
109,-9.547724316030472,1.0900374561352943,-1.162172895142392,-1.6401558928585567,0.3070219759028464,-0.7619815520553022,-0.4758214791614851,0.0
110,17.536187452590003,-5.989354116970994,0.7551574186594688,0.6599610353244477,-0.764345494866955,1.445671352005828,1.2476200957166497,1.0
111,-9.698339815333341,0.8609989304124552,-1.0746665640030466,-1.3707056813632865,0.3378725141231783,-0.6035651513247924,0.7196672992736406,0.0
112,-9.727182720525372,0.9187502787912516,-1.1472702249738231,-1.2546775663919452,0.3204598037304301,-1.0285300337792544,0.5014727747168335,0.0
113,-0.8680527839362704,-2.1232999398141894,0.03402570281353311,-1.4097806133013568,0.28634902500472204,4.035997970347536,5.752631719009743,1.0
114,-9.767307260944412,0.8471928909730602,-1.0682580503742243,-1.589162436673748,0.1791123398184063,-1.034444347605426,0.2759425292818852,0.0
115,-9.564246534910367,0.8633261229874447,-0.775823810468232,-1.2736599104409452,0.2221620338148465,-0.016746463712762314,-0.47651241411694795,0.0
116,1.3828279193195445,-4.773242905664605,4.278721262714832,10.205047569187709,1.3723190465503372,-0.6816280675392419,0.22662978928679497,1.0
117,-9.79832925534423,0.564012258239491,-0.17765537341123316,-0.13271207083335743,0.14038225100211413,0.5985958497860971,-1.34980165225847,0.0
118,37.35141327556869,2.224497981417652,0.7719026815704654,7.441559955957738,2.7416051566497663,2.7628251919223,0.08409738936254818,1.0
119,-9.63834769782117,0.866332834181926,-0.8706029082262373,-1.2364889385906075,0.7583931562254459,-1.819879465075235,0.2898354987409959,0.0
120,-9.208678978596417,1.517201826755281,-1.877743626377778,-1.0450735290007394,0.0805980267799895,-0.39040996895303876,-0.22835088899416262,0.0
121,-7.680381491387594,5.214226476378742,-2.023186996009434,-1.0314045488113215,-3.348862087817771,-0.20022518004964537,-0.5870826655681826,0.0
122,-9.618249858066273,1.1393960312739524,-0.9976160918409723,-1.8270140953698553,0.3465875084821407,2.046630240287042,-2.346356847535296,0.0
123,-9.585007421193838,0.7215693607979019,-0.8311225157574423,-0.6328971146348042,0.22822572302693836,-1.2462404567557843,0.15504844943807605,0.0
124,-9.753429726090703,1.1716537131100373,-1.1868499563594839,-1.9722554713113176,-0.03778582209087408,-0.26878621965980803,-0.06557126545434443,0.0
125,4.570947308502565,-2.919945848397225,-0.1515966410170572,-4.320550089002737,-0.03053909189309768,4.665396051866715,-0.07437892436080983,1.0
126,-9.577147468445748,1.0072098225876085,-1.2393658340429534,-1.4495356998354212,-0.03169509192716661,-0.5548697009979193,-0.3570144459402514,0.0
127,-9.194866204292198,1.642574128575129,-2.0135055901552374,-1.1348813204801822,-0.1694556946323656,-0.2502806592110625,0.7063404988356747,0.0
128,-8.88752449642237,1.0311447455522182,-1.0525040913831674,0.186734531002291,0.5535028856559446,-0.207069538670384,-0.16668275059150375,0.0
129,-9.748471797764129,0.8615596395319877,-0.9466474229326619,-0.956739575592942,0.44224335331289244,-1.6554337999103226,0.1929302787696298,0.0
130,-9.10721624644259,1.451199426843785,-1.908152687795081,-1.7206710151612075,-0.05181289486139983,1.1918172705041092,0.2069326300726739,0.0
131,-8.744019036384518,1.039833534959949,-1.0389481803253662,0.9213715266132582,0.2382169986975384,0.083505605252399,-0.2391079149394606,0.0
132,-7.159669823282597,1.4764994612570486,3.3825850469236247,11.980207880052056,2.3844304769514837,0.3303068547061599,-0.7524690677329182,1.0
133,-9.558773228920574,0.9957618031380367,-1.235772387926778,-1.4488911794917114,-0.05860321503084551,-0.5286179343340508,-0.37560930876290055,0.0
134,-8.672192165547107,-0.02969109346006638,0.3881199402981176,4.852253915681276,0.8036368565771734,-1.1510677506650762,0.2469009191453577,0.0
135,-9.487868049306616,0.7165894065958488,-0.5859522433320148,0.18227730421337662,0.010645307782495967,0.2596472035497987,-0.9325806525439306,0.0
136,-9.788425206807931,0.9840186325096715,-1.1433161366163056,-1.89332392003396,0.236322751963247,-0.961097154444476,0.3075273145569351,0.0
137,-9.683508093559109,0.826725898800024,-0.9754106071100124,-0.7285796643171446,0.39966928010100733,-1.5757140642561038,0.17569974875728328,0.0
138,-9.498838471716002,0.8393855147988001,-0.8515924506434117,0.3115924378416445,0.13474240930787063,-0.8057715847236214,-0.24072728715018177,0.0
139,-9.05571606933391,1.4492986844063236,-1.8881967720281865,-1.2362412253970132,0.1453872491871546,1.6292728584490075,-0.5270979346667205,0.0
140,-9.416056032449628,1.6264110868289952,-2.0309539405293413,-2.2621294536914225,-0.17633702800798637,-0.7804966206840931,-0.3788402758848405,0.0
141,-9.373265148685492,0.6405588947184014,-0.637262476564111,0.9840766571985484,0.5140858626447168,-1.0955878602641453,0.3684497324833803,0.0
142,-9.619925684817108,0.8156001054385391,-0.9829327698331386,-1.0726865973424435,0.2816211976639873,-1.03917468336537,0.0651367763697197,0.0
143,-9.716411092354534,1.0336964062696392,-1.2620243406176759,-2.0264549558456686,-0.023039989924537544,0.9624652231003222,0.3458915723468334,0.0
144,-9.539462447380302,0.8230704946216368,-0.7873071199302139,-1.2496678831901067,0.6777416741408662,-1.3214087306706086,0.13361041754609465,0.0
145,-9.693619299590944,1.0560231193581553,-0.9790387049892239,-1.1400761554171197,0.2670293369891551,-0.4659531243446077,-0.5007415246378272,0.0
146,-9.489059900680095,0.9232383947271879,-1.02369284537855,-0.7484616953707648,0.04915344725188237,-0.5562581471569729,-0.3504139941735276,0.0
147,-9.732346024044407,0.9624666596146237,-1.2591630874455753,-1.4111561178613379,0.2393338459015443,-0.45206145834558537,0.4588218498670715,0.0
148,-8.985907146104942,3.111510637178897,0.8035873191567765,-0.749275835171824,-2.467551797399979,-0.5250613974763177,-0.20343991134149852,0.0
149,-8.321589741058535,-0.8316245964188402,1.93341027562629,9.456804568543001,0.7955972023293947,-0.06932560067252334,-0.06181205414523004,1.0
150,-9.780305851644295,0.6185159347479251,0.05671889870759844,0.14838904944367293,-0.15606290585712318,-0.1262379729552769,-0.3512242898670225,0.0
151,-9.761053910905929,0.8808931387961483,-1.098113340955967,-0.9804539449060549,0.41819032767595327,-1.3629533850533377,0.3189496675322918,0.0
152,-9.678424524931014,1.240357927299184,-1.3306408233297542,-2.1389069910223384,-0.10869770634467824,1.4565894912660533,-1.645314989527339,0.0
153,41.86007585685425,10.485708560021246,-25.45823642829287,5.063879499089352,-8.55542830479816,-0.5765461853227241,-0.1138468888446372,1.0
154,-9.612176471245576,0.6397802544323703,-0.39668510813492197,0.6686346117793961,-0.1666229773861991,0.36709150006280183,-0.6362196174710804,0.0
155,6.656208609662876,-4.165134833724587,4.509506043497195,0.8187369924604349,-1.5480566525228632,1.5245807368498112,-0.9034200623643136,1.0
156,-8.96344424954519,1.3215215177654336,-1.5738537989230073,0.6903076537701713,0.23048483657055543,0.5370053128205744,-1.3584598921791584,0.0
157,-9.711437384520277,0.8037078972096924,-0.9223772001764594,-1.1802078814893173,0.303349388551989,-1.201161285117408,0.15205917400025998,0.0
158,-9.304813812530648,1.99040448374113,-2.134145750814307,-1.0365999757968576,-2.1232926073638887,0.02297277110543869,-0.9444498226586384,0.0
159,-9.406152789918822,1.5595650416118205,-1.3597325093771209,-1.6933090896828085,-0.28347600567186787,0.4713824793440326,-0.9406469601177503,0.0
160,-9.543014159938696,0.8256830630165941,-0.8832151512232559,-1.3181047170188587,0.40206666661300233,0.11646184229157737,0.5967093412999976,0.0
161,-9.706891751418489,1.012223570766596,-0.9833729055921514,-1.3577900686894948,0.21280882524925082,-0.2205046664270528,-0.5200333495462092,0.0
162,4.621999096155748,-4.032986165817742,1.965091780372221,1.8283613770317864,0.5553197072651948,-1.5322112161133024,-0.06059379148500391,1.0
163,-9.705087334939716,1.0885947628653525,-1.1894021332909408,-1.6901003189640098,-0.013081848083304926,-0.014480128957416865,0.3426557753200578,0.0
164,-9.574186960851025,1.3105437313375567,-1.1961436814394804,-1.4338751064551158,-0.1964128938782959,0.1533569529100908,-0.6521056884994473,0.0
165,-9.502986853997742,0.6356325016467226,-0.6860604303032112,0.708244630400766,0.4071500854349158,-1.4757365858980371,0.30158653727386675,0.0
166,-9.779500017587717,0.9221373045462876,-1.1616306807692331,-1.3762714457233935,0.27941353477398606,-1.176671066337494,0.19986400868199164,0.0
167,-8.535688446830475,0.08882407834538336,0.3894098987458254,5.63524038918792,0.1983410877604632,0.8788996064398942,-1.2595229817191809,1.0
168,-7.634991625130755,1.023933336607871,-1.129958607216644,5.27292417219823,0.3743975235799998,-1.3943031838606312,0.19259184916928587,0.0
169,-9.710247908473555,0.9102463547699293,-1.1375335881935205,-1.2257672758426648,0.2994241820518774,-1.119434047650094,0.48270016981100206,0.0
170,-9.69627402911781,1.11922409038492,-1.1559059568811605,-1.9536326624516795,0.0388778516952969,-0.12817686904675335,-0.5034564932956149,0.0
171,-9.821253680385434,1.0207058965894773,-0.9350679739110315,-1.2328757950457896,-0.005105765626504805,-0.5869752799823277,-0.5185039357949298,0.0
172,-9.701861855800097,1.0158742565004253,-1.04164995342691,-1.099871946217686,0.27518222884458154,-0.6686726089449304,-0.27747935031047993,0.0
173,4.676691426118948,-4.9072272960709045,2.8479691229527124,2.3176665944957704,0.3491735942287402,-0.5388999997503024,0.6642174795972552,1.0
174,7.432087486187253,-7.265787594934882,5.686926285399766,8.772950211328768,1.3363691493380683,-0.8567085367972048,0.19670577241051398,1.0
175,-9.2233522555811,0.49777229612776425,-0.4586893828537041,2.124304268390966,0.4585995912456945,-0.45572001184307864,0.7431685009289482,0.0
176,-9.787628245441915,0.8723997153942609,-1.0503365637486395,-1.425488926329184,0.27802050799381517,-0.7912714698259615,0.09967843232254818,0.0
177,-7.91121152463514,3.567795436104222,-2.9012830875648277,-0.6465777547514148,-1.6164787693521696,2.597899533750449,-1.0540666988756167,0.0
178,-9.19677056087499,1.5246971387387878,-1.949267970912251,-1.3987621125295233,-0.06860537025072125,-0.7777660823553024,-0.4181447791490079,0.0
179,-9.715191187667006,0.8282890686233487,-1.035557063591996,-1.2671370762458412,0.23201376775776617,-1.2551453264226593,0.10965131093239823,0.0
180,53.527973467368504,53.20337694070476,20.568945501380732,-0.9882532114643239,29.98185931732616,0.2583572897578369,3.466550121810839,1.0
181,-9.279257445444847,1.4414014026244195,-1.6624692020353893,-1.7734766601889105,0.11609248843489159,-0.09512729426667407,-0.045357294146671154,0.0
182,-9.424768359203457,0.7615237026813304,-0.6764216433382874,0.3097505668492385,0.2412133974482879,-0.5491690988294545,-0.008568401373004322,0.0
183,-9.618753830873281,0.9585452970987213,-1.1811518501860032,-0.9385292390787477,0.41693503118532227,-0.3305909530413563,0.8019161982930132,0.0
184,-9.265057522773574,1.1269812058281476,-1.114057379661269,0.3954769041184119,-0.2820568676888417,1.4319261086491784,0.7033940451550217,0.0
185,-1.4092140804893016,-2.8940406810320214,1.8028845229017072,1.915792582707655,0.6018273052114878,-1.443264408275421,0.18205391110280084,1.0
186,-9.511605167806705,0.8690125117259914,-1.0782116936248816,-0.6903320392616686,-0.05384988480696438,-0.531533082797387,-0.2799221690815517,0.0
187,-9.795020483485935,0.992902425701093,-1.2618046399343352,-1.5182006541602404,0.2862191652218913,-0.7122961841338787,0.8764002579925987,0.0
188,-9.37898628919471,1.3272092054965465,-1.3103993903086488,-1.3029598765219348,0.012580166947295378,-0.26660936218848297,-0.8177814229700033,0.0
189,-8.631672383670457,-0.22849669645830817,0.4828481749042578,5.958698234659913,0.3237546612278533,-0.6089801693980168,0.45893421946178403,1.0
190,-9.779688802119606,0.9214191733549942,-1.1989276328299512,-1.4741706011307392,0.22774271406324506,-1.086409647608559,0.2799756361280961,0.0
191,-0.8652661392097644,-3.5003854012438067,2.661712401635385,5.0618197500400415,0.8526112956269876,-0.8182794631447081,0.4007934607210466,1.0
192,-9.133708404293468,0.4648596101004324,-0.562025170975965,2.1468403060740573,0.2629683120309558,0.2866647235878106,1.2251234601843002,1.0
193,-9.704639352550345,0.8679835570344541,-0.9085129182508851,-0.9939022581865282,0.4394709259177778,-1.2853415333782887,0.3688346853856248,0.0
194,-7.940261418935466,3.633548086409475,-2.7131540520351938,-1.0901441382618726,-1.4289971556032373,-0.2925952707013025,-0.44429197361904016,0.0
195,-9.075494882401745,1.3243704797435758,-1.6866927645507632,-1.0417617236780918,0.10750985925192699,-0.22155817436072348,0.22085714079212485,0.0
