,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
96341,65728.0,1.22761441351286,-0.668973794096954,-0.271784826118016,-0.589439741635524,-0.604795004349645,-0.350284967097775,-0.486364540645055,-0.0108086285956747,-0.794944156080669,0.264544748886681,0.881268050432366,-0.324703760782435,-0.263263800489225,-1.11273543930467,-0.540849503339651,1.53341124817574,0.831442610720144,-0.473346676550517,1.19012126352217,0.273799209937263,-0.0260547222626376,-0.295254768133076,-0.180458520061445,-0.436538663158256,0.494649059264358,-0.28373826696629,-0.001128278642713,0.0350745013143425,98.01,1
34465,37680.0,-1.55236476497506,-0.979783327102115,0.634099301297255,-1.79614452614465,0.739567093863354,-0.93013826305154,0.618162598063932,-0.147762032274518,-1.32469714286641,-0.0126466975624637,-0.948964545905094,-1.56534823419753,-0.934590935787814,0.0491243253700358,0.0880721094619186,0.990040162867349,0.130348823490358,-1.57891310075905,-0.307009850707081,-0.227111233840174,0.239505345289155,0.795714448293223,0.559153507432206,-0.462410329073838,0.672678694056916,-0.149609983573423,0.06421985365097,-0.0275736214850009,79.0,0
86155,61108.0,-2.7560071191969,0.68382137690334,-1.39016888269883,1.50188726081003,-1.165614355805,-0.13120694925796,-1.47874061646082,-0.246921578045176,-0.100522731731488,-2.30110989675506,1.91445404493049,-3.8309980112302,0.719488566785256,-6.35301985790071,1.43871619241123,-3.29723907467834,-4.86297149937169,-2.00235399924327,1.54523326964355,-0.106944639579729,0.320473875601072,0.61102668559867,0.174863684107414,-0.502151101117601,-0.174712784335661,1.17924208342707,-1.16631532833921,0.821214803121569,101.5,1
224727,143934.0,-5.71899792979419,-5.78835986190617,-0.220737340154196,0.324389503561926,5.28084595946769,-3.56797548315687,-2.14652429174518,0.656593075992563,-0.502391452789478,-1.04425158536976,-1.73278366541964,0.194157376576238,0.691910088475106,0.874536690307684,0.355296067467083,0.582429207404686,-0.70052023441333,0.289454553610077,-0.58986993191495,1.86462200779861,0.815861394665338,-0.23774853914983,-0.549783027172468,0.165590141325455,1.02584317227447,0.767956880770989,-0.111164454044544,-1.05121057719832,59.0,0
123141,76826.0,-6.61629292560656,3.56342789803106,-7.05890129814843,4.28434595524384,-5.09629887292392,-1.76861780360559,-4.93755412732933,2.74845954534783,-3.79675959454545,-6.8254901042394,3.25959475409854,-6.94389061823948,0.43597516308899,-6.94701030902337,1.01100406527995,-6.16683742461485,-10.564346602529,-4.01018815310236,2.14350179519978,-0.54163415582255,1.21597610572025,0.0411777442210425,-1.05909770217904,0.275662062254882,0.057424927985318,-0.265838484019501,-0.514636936427821,0.388590269335523,254.76,1
98189,66557.0,-1.38195200479137,1.02284558434115,0.696362063467539,-1.99164894806871,-0.680298288539873,-1.28100382616572,1.28789275686165,-0.714856879718973,1.08389280651659,-0.756897839317575,-0.0535377362601847,0.699320549799515,0.197836739406812,-0.186871573610351,0.535134595367785,-1.39237323089381,0.277607088564144,-0.487332338037014,1.14011315295893,-0.273199514287552,0.163777135158311,0.455625438197288,-0.321343038970938,0.815854446744441,0.16627320585454,-0.0931342912027637,-0.973029115515036,0.177608480674213,87.93,0
48384,43618.0,1.358735495324,-0.704614623543721,0.979306097531403,-0.619440193471408,-1.54707467666744,-0.734342497650083,-1.03561513974789,-0.0485842883024276,-0.351765777655003,0.613653018739388,-0.371127578924461,-0.799437528659766,0.0038590365092865,-0.38504971608631,1.14951789656942,1.49440531032118,0.0742052843479706,-0.814206016503747,0.222266247736392,0.0872023603172715,0.382759123120524,1.02737227246529,-0.105349969482528,0.433353137191138,0.413756806834104,-0.049549448211358,0.0339649163353476,0.0266838991771879,19.99,0
76115,56401.0,1.21759727835787,-0.165092695125193,0.626710657681749,0.686492895855086,-0.5015159196609,0.0800223835402068,-0.419185615947513,0.0158319156731684,0.78717710314033,-0.235214311371476,-1.41519463354613,0.433739887009052,0.756221090918418,-0.490111097033793,0.0727616414779382,0.205526519251705,-0.45104100156634,0.0272888046028001,0.241348055541216,0.0022011275906939,0.0252166054224296,0.286904716799115,-0.234049749035624,-0.369275400402539,0.615245181443217,0.558011660464485,0.0033892522719557,0.0154646317821873,29.99,0
44001,41743.0,-2.14441147422114,1.0734990949761,-2.77366294436956,1.38439373061694,-4.01547712730958,0.747235431622141,1.52563753547227,0.192987836205386,-2.43186196584916,-4.15583783449678,4.35477463025116,-2.87240010922107,0.468875462284219,-4.55566674751092,0.699671492981511,-2.90114077639634,-4.67466711122835,-2.21362325223921,1.29616504982889,0.668123787084126,0.14465327974064,-0.885681640451265,0.625098628062992,0.0965268919194303,-0.189454895625625,0.532908314019749,0.423044721673666,-0.210266310409715,802.52,1
177167,123068.0,2.21605622714319,-1.4219865004693,-0.924250970530651,-1.43068995958736,-1.37066036626053,-1.00304290199342,-0.93166963789809,-0.308881267628411,-1.26569679407411,1.55089571442065,-0.920114116467797,-0.671742064567331,0.55811744828524,-0.404884447848924,-0.189414535678551,-0.694190863128835,0.575300070152499,-0.257846086706367,-0.218764789293264,-0.36452667855152,-0.137365567350384,0.0630175412225423,0.200216120226648,-0.0235349794377427,-0.192094866663602,-0.162454439626948,0.005806555689728,-0.0447370501734124,53.97,0
191544,129308.0,0.0546821522798935,1.8564996040552,-4.075450734554,4.10009796977678,-0.800931346218859,-0.29250182507501,-2.31743139396216,1.18974699460744,-0.786237923620357,-3.90674573293228,2.99348883356357,-3.61312502993317,-1.7272971294619,-7.36463881998297,-0.343295934983382,-2.57763472583711,-0.515302055109939,1.10910710845714,2.35115138243805,0.509558726652881,0.61824776165619,0.800932138498696,0.13001647459447,0.288945953295625,-0.36665802323555,0.0303066561662426,0.431182443382693,0.110698251591246,80.9,1
62128,50140.0,1.33966726729398,-0.625985471614151,0.667412164429369,-0.892321970162562,-0.890445855773766,0.140308790769145,-1.00105437189874,0.153181555276339,-0.864265719820914,0.731292635491046,1.43126785080324,0.338706108643558,0.781141949574351,-0.247893648843349,0.508461193711805,1.3286973918165,-0.0051809345220287,-0.950008289522079,0.37329878542715,0.0954419341672916,0.360772415302646,1.02855855603068,-0.10549714979735,-0.245822173103362,0.412805623201415,-0.07376357720153,0.0430334290027675,0.0055113815162847,4.4,0
63785,50867.0,1.39381041610576,-0.47243260179137,0.567501386783074,-0.65440617331746,-1.15027888628434,-1.03897727263218,-0.560601600975647,-0.179473477672398,-0.726595416920404,0.61040147224643,-0.231743398689836,-0.663783312231624,-0.0644563241147941,-0.114382855591869,0.811395421301854,1.23598084346018,0.242439842989011,-1.55482106849913,0.61721175132103,0.0647203603376174,-0.0962550121689535,-0.420282895655565,0.132228955223418,0.365819526119289,0.22172730890441,-0.480018278433084,0.0078556647358153,0.0232833451792269,15.0,0
151007,94362.0,-26.4577446501446,16.497471901867,-30.1773174564996,8.90415677106517,-17.8925996927224,-1.22790388102871,-31.1973285494605,-11.43892041491,-9.46257260540015,-22.1870885620007,4.41999660154863,-10.5923050053728,-0.703795803703315,-3.92620731586873,-2.40024649210124,-6.80988994039049,-12.4623149481086,-5.50105078380738,-0.567939572890149,2.81224110932946,-8.75569832116533,3.46089334478551,0.896537503959012,0.254835536763482,-0.738096558530353,-0.966564233789852,-7.26348214633855,-1.32488430656137,1.0,1
134129,80657.0,1.31094681840307,-0.0381468049210786,0.0323709754393479,-0.340630494520724,-0.233587622704655,-0.490716805451564,-0.119072711176123,-0.0176983000787015,0.100723488033561,-0.0081895618130947,0.762508602110705,0.328367471246526,-0.601685915062133,0.56733958425419,0.474880322664888,0.641958686182266,-0.723766590216865,0.142274525619462,0.721114899555469,-0.0901524269631507,-0.234581730463522,-0.735295898646294,0.0250117105509787,-0.321847506948211,0.209837367236696,0.87461820120333,-0.0961852258576056,-0.0149176601368317,0.0,0
15204,26556.0,-19.1798264145873,11.8179219897853,-21.9191735807843,6.0862356342864,-14.7088447898427,-4.30888760741835,-15.3579518065836,12.8571650181242,-3.99986076978115,-8.9286556608751,5.8492930661792,-8.26164983722413,0.153829148314596,-8.82935922766409,0.0088788388257268,-7.0709530089254,-13.6297209427085,-4.9588298158479,1.27209136353211,1.572949614923,1.74680154191934,-1.35314876613352,-0.762965072731218,0.117027851903743,1.29799375563032,-0.224825057048525,1.62105238966989,0.4846144027264,99.99,1
269825,163792.0,2.0552141581163,0.643015687578492,-3.16162591561156,0.602855902782051,1.31850194349827,-1.26283727285059,0.709487269850252,-0.316128854268818,-0.239876305550625,-0.885726245936003,1.81837189590284,0.4003125174937,-0.313555871459412,-2.21549441054918,-0.6560982044486,0.45562020765276,1.99508373041945,0.944936375519759,-0.0976390551056169,-0.122732971827286,-0.0100555440013302,0.148510948679773,-0.0441232173707451,0.5351564241799,0.352085327721627,0.664429392985965,-0.0821693868233088,-0.0232116627576862,0.76,0
137889,82373.0,-0.956018657935323,0.650644447050668,0.418524599952143,0.862854831385864,0.580511027288025,-0.374916650039177,0.484125037650124,0.265793353525961,-0.935327499806502,-0.516598033379709,-1.38156064097801,0.338180721692607,1.45714171501288,0.407963737053632,0.945449428699105,0.0497364024986703,-0.446254724485243,0.376163194315158,0.774300725243523,0.294414547349497,0.234572957327274,0.355124520554933,-0.0978115720928859,-0.577484755767405,-0.0390000943553468,-0.281883278233351,0.0412349865564244,0.0154660894350178,75.07,0
229471,145937.0,2.0655522918466,0.0665456106135698,-1.89347313370424,0.191654255171641,0.675421974891538,-0.287864867146337,0.0466897926525043,-0.0368226014278131,0.325204615355985,-0.197512077405595,0.632258283041488,0.472649139651589,-0.316423655448817,-0.601022962159479,-0.417958634128924,0.672125933612886,0.0682680253489523,0.392649469821272,0.527630492160271,-0.153135442913743,-0.349047284803856,-0.952790890841417,0.271814636519313,-0.0138034472469075,-0.236489803482551,0.185511042917096,-0.0696825633436312,-0.0463265917067465,1.98,0
32410,36790.0,1.28285375896042,-0.570945314578005,0.551163209534226,0.0290086849469922,-0.909970242556675,-0.0013501400695805,-0.628592641031635,0.0309227372771275,-0.726377195766612,0.738378047248905,0.476497230433612,1.0180239791338,0.687658774494352,-0.273990638687456,-1.25762536670597,-1.56927220196428,-0.0617063742534746,1.3229117683591,-0.168521563828857,-0.443375849454306,-0.425648389949483,-0.56057793836383,-0.0594386950222816,0.0432393727807201,0.463972417605329,0.411954352143843,0.0080983551246159,0.0073527123598946,23.0,0
25344,33567.0,1.24855110972741,0.350435654951507,-1.06819148003654,1.31820790822424,2.43000900499764,3.6474206197764,-0.340728377226931,0.834678959621689,-0.936813243744881,0.763952521537869,-0.325498191449762,-0.283618863845984,-0.0092979890148201,0.471872980768903,0.623814423916175,0.91815223827467,-1.09428482348193,0.153775842598392,-0.63330068418849,-0.0219725403622376,-0.0418322163278575,-0.303074009573038,-0.0962165194651588,0.995869276567063,0.726229798537332,0.0514137114065614,-0.0156173962031183,0.0131963406334448,7.74,0
86578,61292.0,1.12528960404211,0.226331791606368,0.158640689627293,0.517169471190273,-0.0143357503989474,-0.526832160725251,0.317160922267789,-0.0834362285446982,-0.565753612117197,0.0492164870099673,1.99587921707327,1.46961297553851,0.528935521821514,0.595549549847376,0.235859313106024,-0.142340274672165,-0.203029505760898,-0.952113411059322,-0.0830633154244093,-0.0408400455890768,-0.276844814761168,-0.866738353097867,0.165969680471543,0.221396269100013,0.166733977950589,0.0097892888760494,-0.0423471804903102,0.0064075850080596,33.16,0
15218,26577.0,-0.780201680819011,-0.196902433067229,1.8822539106195,-0.476447915830118,-0.41333098938757,-1.37019880159989,0.132923308867798,-0.249232054735796,-1.91362826073132,0.329333090587008,0.323365792592281,-0.365051723228184,0.980049080639657,-0.220596969742366,0.94581693255118,0.293632079365193,0.858244996685139,-1.33653956995193,1.49730998772735,0.593638822328588,0.393388693263544,0.846528895604382,-0.0846582657071422,0.97789314840627,0.426301600485028,0.0270368011965456,0.0289008323930443,0.0890315492630136,65.7,0
94018,64691.0,0.539027768532094,-0.881667794420401,-0.317818223732864,1.24399419334327,-0.268282009702332,-0.224779360653588,0.656578469756362,-0.304995791064273,-0.0641446340456277,-0.209728095894774,-0.97464408893995,0.549909681800404,1.42865418629857,0.0972298965055814,0.954274587117667,0.35881359334427,-0.821906098982452,0.213622375042598,-0.266025612794664,0.758379817882539,0.311517730385121,0.140504995862623,-0.598779507570448,-0.390969631439515,0.710187117001521,-0.245582886035449,-0.0443116168318242,0.084165801254429,395.26,0
70717,53989.0,-0.656769868982396,-0.309656890693694,2.01011169486512,-1.98083040695768,-0.235824525138341,0.0465560892892042,-0.17257422964767,-0.0388662604522889,-0.934925284232409,0.421698853245497,0.469966958238268,-0.704446541829919,0.0583585767663743,-0.647426812532564,-0.0633871847083295,1.96875735149519,-0.824177931687881,0.0084066248418891,0.37089071231124,0.161241649659142,0.421953608988379,1.20350221367898,-0.322111784058872,-0.47104019000615,0.106248866728175,-0.196440279324866,-0.188527731326861,-0.112984318623753,29.99,0
45073,42198.0,-0.137293364071738,0.921872984527049,1.89937997656719,0.969058248064937,0.186116488225431,0.0411868145776603,0.713261726189282,-0.191403892909195,-0.510887012045285,-0.0552787557852715,0.0593551771682561,0.520422331164988,1.1992573377621,-0.194472458425885,1.59290307454194,-0.540862138362757,-0.0898724023527969,-0.500993496181591,0.367367406205663,0.178619561847503,-0.0621966164741111,0.0856893706800972,0.0641354821024677,0.0747535214461173,-0.770523562651043,-0.590636921880945,0.0661568899875652,-0.0389871642287428,19.99,0
242840,151678.0,2.02277213098754,0.0212315493526231,-1.91856972477125,0.330245336209865,0.32130382694746,-0.954095626185448,0.0934398491957088,-0.151165417064635,0.551488073950205,-0.271439773437221,0.711051511111245,-0.0675779201645887,-1.25002737686701,-0.309517700480512,0.370538423565132,0.59789006223172,0.0444512956102853,1.30590563043764,0.0408000906936831,-0.234400200800037,0.209235016979577,0.65750077872768,-0.0877899331179105,-0.589900952940384,0.239888252294969,-0.0885564692550356,-0.0173228254635373,-0.0466168085260009,15.99,0
238725,149792.0,2.05939103378907,0.198318842581298,-1.67964523318037,0.422844105348274,0.46873607251092,-0.876920249524516,0.253950632830635,-0.289186380932155,0.361280891663214,-0.406730060548267,-0.392575024050377,0.613002145497956,0.916048959192872,-1.01120058036446,0.109807951418273,0.267708905614103,0.436615683979067,-0.42187779626942,0.0325161045987519,-0.0874406199578842,-0.348258553006891,-0.872356623042645,0.327185961877412,0.591892795022531,-0.23614129575635,0.165994997090155,-0.0584231314979865,-0.027024363129664,8.99,0
42958,41313.0,-13.8972058704019,6.34428045616839,-14.2816664432471,5.58100899740718,-12.8871331616131,-3.1461763671985,-15.450467216827,9.06028147442157,-5.48612077680694,-14.6764702497464,5.1483517210937,-10.7495919949504,1.58548896754337,-9.79801207658904,0.733276999106463,-12.675268899047,-20.7406637223494,-8.15366802624724,5.2283417900513,-1.02522792390103,3.05808183846397,0.941180290424241,-0.232710298333368,0.763508019302571,0.0754562386388435,-0.453839571774416,-1.50896825698328,-0.686835738780169,9.99,1
183193,125693.0,-0.0385977532440789,-0.2504615694601,0.332944506966472,-1.8391505320231,0.0792283823176702,-0.976105994317375,1.1984698026544,-0.869039631011861,-0.766346079104745,0.726521952829251,-0.56875891473053,-0.928805529389141,0.143815586641729,-0.651589564054839,-0.223795286805367,0.722117368886495,-0.0892236867890377,-1.85640621646836,0.538839072228245,-0.0194130235231051,-0.107059281296642,0.0375375096103455,0.0807396878822834,-0.0947778123764158,-0.502498599380702,-0.566117758363194,-0.466164253302516,-0.421136969606555,100.5,0
87167,61563.0,-1.32758873241396,-0.445705465444607,0.702126634786285,-0.164621839565434,1.07969339528803,4.5465033000554,-1.40752509886329,1.71570580295096,-0.922820340317166,0.260198757816378,-1.33459034224036,-0.160868170352278,0.231482865107881,-0.382385019352902,-0.27220691596701,-1.82621111858585,0.372993447206691,2.15256645567514,0.614239520823026,0.13746633483955,-0.163250936226023,-0.113635333667032,-0.147989584523514,1.01039479088575,0.640268870114919,0.0954815000870198,0.275032924226936,0.0160753407218133,90.74,0
277132,167482.0,-0.3049931858468,1.11445686359768,-0.499550346278043,-0.68710079252783,0.84437303950508,-0.531665786546963,0.815926068940969,0.0527438516148075,0.0237877594255995,-0.240302305787136,1.1106252883489,0.36224007266539,-0.61803031060994,-0.811922284773537,-0.816575219821476,0.429871666113061,0.22773920369165,0.191654728791072,-0.0770490601716632,0.0869672545795916,-0.300333624982734,-0.739566549784383,0.157858083818277,0.582634029342744,-0.451226771617035,0.0872936783020355,0.192539196264072,0.139854213843398,9.55,0
163149,115691.0,-1.55027271502021,1.08868850191044,-2.39338766218981,1.00873271714408,-1.0875618874048,-1.10460238189499,-2.67050327670088,0.147654676391109,-0.978625549290056,-3.51413330486723,3.58604242366444,-4.05335784837839,0.862426024955809,-5.76582302154173,-0.507511029549388,-4.92186514350783,-9.56726769048681,-2.77297411117016,1.71709526842855,0.327490457262181,0.802316031461701,1.03710478869922,0.0958154204904633,-0.320190913384423,-0.0807306312824349,0.0910116872058309,0.0249284934943241,-0.0778199786198624,17.06,1
86428,61232.0,-0.333259108805234,0.602176354612329,0.354751844975216,-0.532242409006222,2.25967602861171,3.79482539044757,-0.0801842265536707,0.999085126415916,-0.47227871187178,-0.372185286121812,-0.386199249334444,-0.330502786733851,0.0200057228250359,0.153096519351007,1.17689334746515,0.655347604113992,-1.09059476120611,0.851351465878589,-0.10868848288011,0.102183288943879,0.197313271521491,0.398736134696433,-0.244511639178231,1.00269980941072,0.251944507917779,-0.278565654319974,0.090175208163345,0.0660374402814627,26.0,0
121621,76258.0,-1.23471434042279,0.166834039875932,2.58057686295774,-1.00541927568151,0.11933807341638,1.54643968217991,-0.0502540512112551,0.630995717464017,0.449461234813449,-1.34648343279253,0.373055231883801,1.10188248625261,0.429656223665547,-0.742812439782336,0.12407826187215,-1.36430045802039,1.19984256593302,-2.6900975250154,-1.69856536396188,-0.194492440744869,-0.0250270970840827,0.236239607576288,-0.0551130307398147,-0.536679130853422,-0.194694698233123,0.952666807696545,-0.0526051653913975,0.0430068118383653,40.0,0
12951,22764.0,-0.6399863146481,-0.178441086308183,2.26413608021092,3.32120121745465,-1.69949067218888,1.04588494119592,1.09160991603581,-0.127544080645377,0.708779694115318,0.243875170860683,0.0998945902868476,-3.91149980977088,0.651588782783181,1.34726212692984,1.18991625502537,0.600980225504234,0.324146094305024,1.4182603706224,0.0336784784198591,0.928902286569977,0.400473604459585,0.882305719461207,0.901365649275971,0.249825563424832,-0.95059259592599,0.14547260755279,-0.0757074216670488,0.0135025448236517,403.39,0
225122,144115.0,1.95715389724989,-2.00419123200542,-0.656462920088569,-1.40921232761659,0.302772027860417,4.89523992521357,-2.67114932017635,1.4144145014743,1.48034335632362,0.364058195488863,-0.928265829094022,0.058124004985878,-0.0383511136954582,-1.53633044416615,-1.38640673072038,0.62167053888561,0.64088775836587,-1.24052105676428,0.752553628389237,0.10078698598373,0.310533553996099,1.18372485978636,0.126846232728348,0.784108952476343,-0.218089304239123,0.0384967903025069,0.106835638646138,-0.032522950352703,50.0,0
241101,150884.0,-0.476154248999823,1.67982060173576,-1.42822120433979,0.964999619732522,1.32905269822763,-0.244417725661433,1.20238082204986,0.281851295452145,-0.792504827956662,-0.864929272451105,-1.52165944759193,-0.784800320725893,-0.649479193798604,-0.650292289896328,-0.0500246681089605,-0.3443890815195,1.26841809819738,0.675637921122488,0.796180032571252,0.101561489435118,0.0406139493226699,0.201194181622586,-0.204781258304699,-0.107705346984953,0.164292757863937,-0.361948032562444,0.308779848807254,0.215967828432687,52.75,0
42590,41164.0,-5.93277795485543,4.57174320411303,-9.42724692838332,6.57705643811276,-6.11521812544893,-3.66179789602346,-10.8940785545016,3.70921000751656,-5.85952387304171,-12.981619145004,8.26529460055417,-14.1541653609607,0.479842781966758,-16.3375959447735,1.64604527960375,-12.3753974432385,-21.090612716108,-7.7245457358645,3.85637474254372,1.19107830456005,2.01427156558263,-0.167416617986259,0.0499675298711021,0.384429719031746,-0.0778835668224832,0.56549290579318,1.79201191700266,0.371007021212136,5.3,1
170286,120109.0,2.05710339682055,-0.045542166900561,-1.35471805103947,0.235632187772479,0.353223734545916,-0.581399772294318,0.226102602804395,-0.290503271805463,0.370666282516824,0.0226938676621233,-0.835408223955454,0.91744312719519,1.31192607258767,0.0138309646223185,-0.0188457937340619,-0.0397543015731854,-0.490945239185994,-0.871992401736588,0.260291555358039,-0.0686057715564243,-0.289997743343311,-0.727628606386507,0.30647924722602,0.50499482958217,-0.206027556466549,0.174852824428197,-0.0722065415711121,-0.050075292977463,21.53,0
150644,93823.0,-3.82193880087939,5.66724730913206,-9.24496345774236,8.24614693395311,-4.36828608664298,-3.45073451820581,-8.42737802930292,2.30560850484611,-5.33807918394682,-12.0111608836062,8.62125508140256,-18.6837146333443,-0.962073428413392,-15.2976561861343,-2.41413212341002,-12.105602245184,-21.3381950868483,-8.04543571561822,0.15601503277122,1.11524688892983,1.99051970513882,0.0833533215963405,-0.0622635530228708,0.390187802079359,0.329883884451897,0.0980170825531413,1.86957016296191,1.00084956292018,75.86,1
68833,53161.0,-1.16929354405061,0.336762387816772,0.771874559450671,-0.10804421865206,1.00400433690962,-0.216911287158136,0.590550283048248,-0.0548717685639501,0.355769337945468,0.163222951161515,-0.965314245181672,-1.16025742819267,-1.16131034865109,-0.515285877498532,1.48710395961733,0.372316386028313,-0.129097548671294,-0.1373085383417,-0.0261806127146092,-0.0254968057060654,-0.475471335961444,-0.806214821023102,0.408695790350619,-0.994887009859489,0.0053448785184511,0.159325233243818,0.178839563995162,-0.122075190082928,11.99,0
279628,168994.0,1.99673617192911,0.319670451588938,-1.93081346577521,1.04191314322841,0.912323109224558,-0.752041911500217,0.749823496741706,-0.349151035519155,-0.551578188432302,0.504027002962895,1.09364460805158,1.25530400840483,0.626664374344412,0.838535741164047,-0.564754676209715,-0.23512301801115,-0.746282429260155,0.0014975427442781,-0.107810838983267,-0.152699227427295,0.191151342465615,0.585368159126337,-0.0135398356037918,0.786024737775287,0.477600041928707,-0.545106629629522,-0.0393258513317888,-0.0608454576567828,25.0,0
